topic,text,audio
"<span style=""font-size:10.5pt"">晚上好…</span>",茶馆已经客满了？那就来「群玉阁」坐坐吧。只要…你付得起价钱。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/9032d3008a58328f108a1b963594e84d_6713598901501102668.mp3
"<span style=""font-size:10.5pt"">晚安…</span>",嗯，去休息吧。要是发生了重要的事情，我会派人通知你的。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/d45e8cfaab23bc7236138ac5d9f81373_4592820407772583777.mp3
"<span style=""font-size:10.5pt"">关于凝光自己·观点</span>",无论是价格谈判还是商战博弈，声势和筹码都是次要的。想要取得胜利，就需要先去了解对手的底牌。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/c4eb772b107587676143b590cefcc73a_3176344219383233910.mp3
"<span style=""font-size:10.5pt"">关于凝光自己·印象</span>","<span style=""font-size:10.5pt"">觉得我给你的印象变了？呵…那时我需要借助你的力量，当然要让你觉得我亲切热情。但现在我已将你当作重要的「契约」伙伴，伙伴之间，就不用这些虚情假意了。</span>",https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/8a518b6864705c69feabd05133308ffb_6173781068834615507.mp3
"<span style=""font-size:10.5pt"">关于我们·传言</span>",关于我的传言，最近听了不少吧。我究竟是怎样的人？用你自己的双眼分辨吧…当然，你的看法，也会成为传言的一部分。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/b43bc99006910501cfc6ffc26cdeb7cc_2431551114007824650.mp3
"<span style=""font-size:10.5pt"">关于我们·观察</span>",跟了我那么久，你学会「观察」了吗。那么，试着来「观察」我吧，直到成为我的心腹为止。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/54d64c3c61e68daab31d67d3b2ee67bf_4375817197263618694.mp3
"<span style=""font-size:10.5pt"">关于我们·群玉阁</span>",上前来，和我并肩站着。看到「群玉阁」了吗。它起初只有房间大小，如今却能遮蔽璃月上空。等到它的规模有朝一日笼罩七国，那时候，也这样和我并肩而立吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/14b7bd430373acc4e3eaa183d8a3e85c_3868604286598906213.mp3
"<span style=""font-size:10.5pt"">关于「神之眼」…</span>",能用摩拉解决的事情，就无需使用「神之眼」。至于用摩拉也解决不了的事情…至今我只遇到过一件。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/d27c8a1acbb350af3e0789b6fcd863ea_7438259779741252838.mp3
"<span style=""font-size:10.5pt"">有什么想要分享·庄家</span>",赌徒永远会把希望寄托在下一颗骰子上…但最后赚钱的，当然是从来不碰骰子的庄家。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/cb2fe8aa3fa973912c42433b418fd1b6_3253343049822115580.mp3
"<span style=""font-size:10.5pt"">有什么想要分享·目标</span>","帝君的离去，无论对璃月还是七星来说，都是不小的考验。我也很久没有像最近这样辗转反侧了。</p><p style=""white-space: pre-wrap;"">不过，我不会放弃我的目标。总有一日，我会让群玉阁投下的影子笼罩七国——",https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/95f7accd9e301895ee77d5af67ffc9cd_3758411375631110002.mp3
"<span style=""font-size:10.5pt"">感兴趣的见闻…</span>",璃月古代辞赋中不乏对于「琉璃百合」的溢美，但它现今却近乎灭绝，只在「玉京台」还有保留。名声在外却又不可多得，因此更加价格不菲。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/bdd91b7b44da82173a07fe1a13f2cbb1_8237526072565683283.mp3
"<span style=""font-size:10.5pt"">关于北斗·罚金</span>",那位…船长。明明也受到不少人推崇，却总是带头漠视规则。她缴纳的罚金，都够买一艘崭新的远洋船了吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/8851ef8afa47001adff72f215e875435_3696037897927055330.mp3
"<span style=""font-size:10.5pt"">关于北斗·态度</span>",或许你没有遇到过这种糟糕的交流体验。将好话坏话说尽了，对方却依然自行其是。罢了，尽可能不要让我见到那位北斗船长。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/b8bb7b66a6c13962ae6f5006bfe12b9c_17524988031124257.mp3
"<span style=""font-size:10.5pt"">关于钟离…</span>",钟离…「往生堂」口中的这位先生，精通许多旁人不知的事物。但在掌握他的弱点之前，再优秀的棋子，也还不能为我所用。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/7a1ae04122883a8da762baf481cd8bd1_915932462906931698.mp3
"<span style=""font-size:10.5pt"">关于行秋…</span>",飞云商会的二公子，那种性格的人看不惯我，是很自然的，而我也不会去为难他。「道不同不相为谋」，说的就是这个道理。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/f1e9670962163cd14aeafe5f6b8dafee_2550478907678799724.mp3
"<span style=""font-size:10.5pt"">关于香菱…</span>",「万民堂」的小丫头…总是把对我的猜疑写在脸上。呵，要是让她知道了，这些年来我对「万民堂」的资助…她会露出怎样的表情来呢？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/520b3296100f274b361425482aa333a9_9044000199761439577.mp3
"<span style=""font-size:10.5pt"">关于甘雨…</span>",即使是甘雨，也不可过度依赖。璃月俗语说「百密终有一疏」。重要事情当前，只有自己亲手处理，亲眼查证，才可放心。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/8694c25970dc56e65d870ff3787d8eea_1346329422113708870.mp3
"<span style=""font-size:10.5pt"">关于瑶瑶…</span>",是在谈论甘雨正帮忙照看着的小姑娘么。呵，不用紧张，此事我并无声张的打算。就当那个船长，总能做一两件聪明事吧。对了，这瑶瑶，近来光顾着吃海产了，你得想办法劝劝甘雨，叫她为瑶瑶多补充些瓜果蔬菜才对。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/484a071d809ed342ada2c568a8266e0b_8017298193013353895.mp3
"<span style=""font-size:10.5pt"">关于刻晴…</span>",「玉衡星」…她最近的变化可真不小。璃月究竟更需要曾经的她，还是更需要现在的她呢？可能要多花一些时间，才能判断吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/ba627558bd1baec478341ab265ff19d3_6249365363596857147.mp3
"<span style=""font-size:10.5pt"">关于琴…</span>",蒙德城的代理团长，想必是一位严谨而又细腻的女性（姆）吧。且不说她恰如其分的用词，连每张信纸的边缘都折叠得一丝不苟。越是这些容易被人忽视的细节，越能透过它窥见一个人真正的品质。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/f54d4451bb383e5b78a229cef194c513_5428773128813691467.mp3
关于烟绯…,烟绯？呵，某种意义上，她是个贴心的对手呢。若不是她「灵巧」地解释律法，为咨询者们提供各种「奇妙」的建议，要让我独自找到律法的缺口，逐步完善法典，怕是要多花数月的时间。,https://uploadstatic.mihoyo.com/ys-obc/2021/11/19/145906584/2524437384f5c4ab0a095f6020d65fb1_4884704503240309554.mp3
关于申鹤…,申鹤小姐近来可好？有劳你多多关照她了，你们帮忙重建群玉阁的事，我一直记在心里，也很是感激。啊，客套话就不多说了，我备了好茶，闲时多来坐坐吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/184753361/1d0aa68fb789c98dcfee62225f4d677d_4883169795007375082.mp3
关于云堇…,云堇啊…怎么样，你听得惯她的戏吗？起初可能是有些难懂，试着耐下性子多品味一下吧。我投资她的戏班不为别的，只是觉得，这般典雅的艺术，值得被一直传承下去。,https://uploadstatic.mihoyo.com/ys-obc/2021/11/19/145906584/d368ed6d504b0b40ffd91e3774e3f02b_7474937008536828872.mp3
"<span style=""font-size:10.5pt"">想要了解凝光·其一</span>",既然是你，就不用恪守那些繁文缛节了，可以随意一些。不过，希望你能珍惜我的时间，言简意赅地进行说明。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/257dc8259e8f8dd45601b90175c6c1bf_2663036668507306421.mp3
"<span style=""font-size:10.5pt"">想要了解凝光·其二</span>",我向来以为，孩子们最为天真纯粹，他们提供的情报也最有价值。那么，你又如何呢？你向我提供的东西，会是些什么呢。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/a68f405c6703d65de8dbc596a049653f_2525568364616949341.mp3
"<span style=""font-size:10.5pt"">想要了解凝光·其三</span>",最近我在思考一个问题。如果能把你留在璃月，假以时日…或许能撬动这座城市的…呵，只是设想而已。这笔投资值不值，我还得再考虑考虑。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/6ea3e6b8da26e2b797b8c533d3dc6291_9044000199761439577.mp3
"<span style=""font-size:10.5pt"">想要了解凝光·其四</span>",你可以学我的做法，靠摩拉来为自己获取一些便利。但你要记住，摩拉维持的关系只能依仗一时。呵，这也是我从不用摩拉来试探你的理由。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/99a9540d743da375988865f2c60f85c7_6847762696495987573.mp3
"<span style=""font-size:10.5pt"">想要了解凝光·其五</span>",真是一笔不错的投资。虽然没有收益多少摩拉，但与你度过的这些时光，已是很不错的回报。呵，看来我又赢了——我，赌对了人。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/d9fb1fb325ede0345dcf453a25252f9e_2621865994838030534.mp3
"<span style=""font-size:10.5pt"">凝光的爱好…</span>",想来试试棋戏「璃月千年」么？正好也让我看看，你作为一名棋手的素质，究竟如何呢。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/f223da31422ea85baebd0fba083b1ea6_8910376969896126017.mp3
"<span style=""font-size:10.5pt"">凝光的烦恼…</span>",烦恼…哦？「璃月七星」的烦恼告诉了你…你的肩膀，能够承受得住吗？而且，如果你一不小心说出去了的话…,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/7a60f75a16c1f07cc6f7606dbb4637ec_4787565733923183376.mp3
"<span style=""font-size:10.5pt"">喜欢的食物…</span>",用老鸡和猪骨小火久煮熬制高汤，淋在只取菜心的鲜嫩白菜上。我对饮食追求不深。平日里吃点这样的东西，也就够了。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/d65b1a236ff3a3c65c93e881afa593cf_8331897275753630133.mp3
"<span style=""font-size:10.5pt"">讨厌的食物…</span>",我见过有人每次宴会必点「黄金蟹」这种看上去显得大富大贵的食物，但我对此始终不敢恭维。如果你想用这样的料理宴请我，还不如直接给我摩拉。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/5e7ebd20202e604ac10f44f730aa5c00_6426466496959127897.mp3
生日…,这是选用上等的霓裳花织出的锦缎。拿去做件自己喜欢的衣服，过个开心点的生日吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/10/21/145906584/3b36241dc7402e73a4ae051edfabd376_1452430937065146500.mp3
"<span style=""font-size:10.5pt"">突破的感受·起</span>",「武斗」缺乏风度，只能作为下策中的下策。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/d1164e4f5658a230454630f7ff23c9b3_275756841271752082.mp3
"<span style=""font-size:10.5pt"">突破的感受·承</span>",将时间和摩拉作为筹码，等价交换到「力量」吗…有趣。我认可它的价值。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/5c99682e66aa9a9240b35f2d23debf20_7118364801416702373.mp3
"<span style=""font-size:10.5pt"">突破的感受·转</span>",你是怀着怎样的心情坚持的呢？嘘…不要说出来。让我多花一点时间来看透你。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/803be145ba9ba88a1ea90ff3516eac34_957552866699256906.mp3
"<span style=""font-size:10.5pt"">突破的感受·合</span>",我并不轻易肯定别人，但现在看来，我这赞扬是留不住了。呵…你做得很出色。要是我的手下能多一点像你这样的人…不，或许，有你一个就够了。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/12/6878652/17f7a9f72e45377d19f418d081f08177_7735529612027398254.mp3
元素战技·其一,雕虫小技。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/134d26868e322b154eff95d0d8210ae3_5118401422203214223.mp3
元素战技·其二,别白费功夫。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2d1d0777d02c5ad9da98586cdb5e692b_8059189769559143275.mp3
元素战技·其三,哼，劝你放弃。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d7a181697911073eda08fe8ee456764d_6062912869073287261.mp3
元素爆发·其一,你的性命，我收下了。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8032b78a4ba0e3f64571e1215098ec50_6139277017728830094.mp3
元素爆发·其二,向我臣服吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8a4576a7c6693365be683afecd35d107_7119662709448326591.mp3
元素爆发·其三,永别了。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/90784b6f0500dccee98bac3ed1df888a_6197060419050389641.mp3
打开宝箱·其一,好一双慧眼。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/184753361/ed9756d09acacf1ea410cda40cb5b8df_752686642957529666.mp3
打开宝箱·其二,颗粒归仓。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/184753361/f89e487f09d31251aaa0fab8db18a5a6_1245874588438384912.mp3
打开宝箱·其三,财富，多多益善。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/184753361/1eee82c1c361f6862f85a69da4ad6c59_1973623435119671181.mp3
生命值低·其一,竟然敢伤我。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2f32c6753b3e3b9dfe0732f2d648d72c_4873615477519590067.mp3
生命值低·其二,我记下了。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8a8e599e0daf8f6afe24c784d2d5e228_3481513236750141675.mp3
生命值低·其三,哼。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e9820f76c3c658eccd048da573652436_3566046090003136719.mp3
倒下·其一,这世上之人，皆为棋子…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d6934f45092d43ac74d46192e422dcd5_9087194687137580960.mp3
倒下·其二,胜负已分…真是无可奈何。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2e8e6b73d066b807b3ec1978e58dcd8b_5800922886519931829.mp3
倒下·其三,这就是，「天权」的终焉？…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c2aac252c9b5f6fad0c257ce6b410c21_5488225371861487724.mp3
普通受击·其一,无礼。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/560b1e111d8f06b6bb6b0bc7054a3431_6282621534082548959.mp3
重受击·其一,等着吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/57de70e0c547ec6b904b075794043937_7639469432690133922.mp3
重受击·其二,血债血还。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/448815d1b1e78b336a1d7c8ed9d4df05_7067941785217843377.mp3
加入队伍·其一,知道了。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/305ac81dffc1ebf05885d2e4311d4296_8808905741762353486.mp3
加入队伍·其二,抓紧时间吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/dc7090dae4ca90682fbb381bb18ded3c_2575539737646563007.mp3
加入队伍·其三,不要让我失望。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6bc7b8e0276750e4f22ae32643887fa7_243948808780507633.mp3
