topic,text,audio
关于魈…,印象中他一直不苟言笑。近来见他，虽说沉默依旧，但…像是比从前轻松了不少。兴许是结识了哪位良人吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/4158907ceb80a745f7a9c14d7ae3e4aa_6620073238170239050.mp3
想要了解申鹤·其一,请不必在意人们对我的称呼，我不是仙人，也没什么神通。生于驱魔世家的旁系，长在远离璃月港的山间，只能算是个仙家弟子，仅此而已。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/05f7a9b558b9cd62e78b7e9e7ba1788c_1908422154453918752.mp3
想要了解申鹤·其二,遇到恶意滋事的人，人们似乎都会选择上前说教，我不太明白。明明可以直接将这些拦路碍事、心存歹念的恶人斩草除根，为什么要这般麻烦？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/8076e204c82993d7717686b85bd2ea37_7112649357350189185.mp3
想要了解申鹤·其三,我师从多位仙家，静心修炼。随着修为提升，他们不再传授我新的术式，而是改教我怎样收敛杀性。别紧张…像平地凿出深坑，树木连根拔起之类的事，只在远离人烟的山林中发生过，从未波及过无辜性命。况且，现在我也已经能控制自我了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/b55999046d0f4403116903061c15be35_7031949952821708025.mp3
想要了解申鹤·其四,父亲想用我的血肉换回母亲的生命。自从被他丢在山洞，我一度期盼过他会回来救我。一天、两天、三天…我拼尽全力与魔物厮杀，直到倒下都没能等到他。我不知道，究竟是我命格孤煞才遭人遗弃，还是命途坎坷使得我萌生出这股煞气？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/73d29e7a62f66ed193d86a5c06f4f8ec_5758946576992248395.mp3
想要了解申鹤·其五,有一回，我瞒着师父偷偷下山回到村里，却发现原本的村庄荒弃了，父亲早已去世。我突然明白，自己与血亲的缘分彻底断绝了。在乎的往事永无后话。自那日起，我一度舍弃人间种种…直到遇见你。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/89e850b5e6f91b8944ac789812bc10b5_651900657622822817.mp3
申鹤的爱好…,打坐的要点在于「静」，需要摒弃杂念，用身体感受周遭气息，它能让我迅速回归自我。听师父说，修为达到足够境界后，打坐的姿势就不用再拘泥，仙人哪怕站立着都能打坐…我还远远不够。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/eb9d47fa1cf019b132b8edeffdef777e_4675182013752185566.mp3
申鹤的烦恼…,害怕失去重要之人、想要拯救重要之人…这种心情会将整颗心紧紧揪住，以前从未体会过。这是困扰，但…也是寄托。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/445163a9449bdb247bb9df0a0b4b5058_3408488485761097747.mp3
喜欢的食物…,下山期间尝了不少菜，但都不太记得味道了。唯独从前在家吃的那碗面，永远忘不了…不该记住才对，不该记住才对…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/f1ed588b10dd7c85d85b2dbf515f9765_7161502583607449639.mp3
讨厌的食物…,药草嚼得久了，只剩苦味与涩味…修行多年，我早已习惯这些清规戒律了。仙人们？「仙人不会被人间俗物阻碍修为，所以可以敞开吃各式菜肴。」…这是师父的原话。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/14a0efeb72b81292a1489e6979e6053f_7221756599499854763.mp3
生日…,我听说生辰是个值得铭记的日子，人们会向寿星送上礼品以示庆贺。身外之物，我不太了解。银河夜色，是我在山林中见过最美丽的事物。我将湖面冻成明镜，让浮云和星斗映照在眼前，跟你共贺生辰…希望你喜欢。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/f997c44ebc0e16bfac6faee61fd4e585_3740556684163115720.mp3
突破的感受·起,我能操控的力量…愈发强大了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/846f42eb96731f1f8df5c87528417b4f_4285870222940338227.mp3
突破的感受·承,师父若知道了，怕是会让我多系几根红绳吧…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/060b875379e85566a5704529436fbcc1_7742918649784178322.mp3
突破的感受·转,这段日子，我闭关修炼的时长有所削减，修为却不知不觉地增进…嗯，也许只有跟你一起才能做到。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/1db6e8bcdea33e073d6b0644dedc8aff_4008727476146387510.mp3
突破的感受·合,「心无杂念，方可超然」，这是我从前所想。经历种种才明白，唯有心存牵挂，才能唤醒守护的欲望，让力量…变得有意义。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/06/145906584/fcebb83ddd3003401195f5ab1c404ad0_6544886242717523911.mp3
元素战技·其一,听令！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/25089b8bc771fd38170b237bceb0ffa6_7717265545350865290.mp3
元素战技·其二,显！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/de6f27be614242d941c3c81c915c0ed2_5852485758116358700.mp3
元素战技·其三,魂出！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/4b756777adae37e4578e777ebd4e5781_7666017662611544059.mp3
元素战技·其四,炼气化神！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/51396bfc15a7ed24da5fd2a5f60f53a9_4686813977865985632.mp3
元素战技·其五,意生冰身！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/bcdd2f4c4c8a896532d11e078864c9c3_8695922429259862890.mp3
元素战技·其六,付君真形！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/2943f79662260ca8e9f0eda251dd786c_7692269485903580033.mp3
元素爆发·其一,天真敕奏！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/e9c40f890a60eed359b8d9e2b042e952_451283741706667755.mp3
元素爆发·其二,寒冰变神！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/1aabbd2723e0c239b2fc0fa8a836b5c5_6074589096751996314.mp3
元素爆发·其三,依律奉行！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/be330ae9abf28bd205ccf661dd895103_4822943822763716714.mp3
打开宝箱·其一,这就是凡间的宝物吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/621a8bb461ecd97cfca367098b21a7a6_5953970860211648149.mp3
打开宝箱·其二,与仙人法宝有何区别？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/0aa375c7d4370bc44bd168cb00099320_6499234714524589455.mp3
打开宝箱·其三,这些东西...该用到何处？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/dcf37d786f8845375fa55d873ec1d280_4589694617839882843.mp3
生命值低·其一,休要怪我...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/2b971391e8822c727f0116b40da3373f_6749379215848758639.mp3
生命值低·其二,我不甘心...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/d7716e7bdd0665e21548dc3942d11161_8991300706146422424.mp3
生命值低·其三,必须...诛除！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/3a133bc1a08fe766edbf7c1a87068042_8198194452857640725.mp3
倒下·其一,难逃...宿命...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/e38774d508d336b2470501d0c3ae00ee_1883597200975719271.mp3
倒下·其二,死丧既定...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/4ecaf3429266300a55ad436ceac567ee_4648419168691523551.mp3
倒下·其三,劫煞为灾...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/73f7c861f474047713d248518f1448ce_9157102571112077611.mp3
普通受击·其一,不成气候。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/8bc79bbcb905d2aaecf2e091903b6afd_3946630569875244808.mp3
重受击·其一,休想！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/d8cc1be6b77d9b4fefb7784234023cee_6082239931220081981.mp3
重受击·其二,别后悔！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/b6945a314f1c49eca722d87d2bf0cba0_1555880481025389818.mp3
加入队伍·其一,团队作战...是什么意思？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/9d4b270493b8ef610863b701a6d2747f_8744847288436283523.mp3
加入队伍·其二,明白，站在这里就行了是吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/0c15fbcefb8798c39da48b6211beda4d_6451447825913661857.mp3
加入队伍·其三,...听君敕令。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/18/291696164/01d5f539f1a018ce54edd696b3f0d7ea_3622484257103187496.mp3
