topic,text,audio
想要了解菲谢尔·其四,奥兹：有的人会用其他的名字呼唤小姐。但对我来说，将生命与力量分给我的人，只有「菲谢尔」这个名字。这才是符合她命运的名字，千万不要弄错… 菲谢尔：你们，商谈之事为何？ 奥兹：关、关于至夜幻现！还有断罪之名！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/a2c6ee0deb31a26ba67f89706a99e0dd_5861737740548844563.mp3
想要了解菲谢尔·其五,皇女应断之罪为何，那当然是「违逆命运」了…毕竟，正是命运，让你…是命运，令你我降临此世，将因果交织相连。我、我会守护你，只、只因这是命运的默示录中昭告之事！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/e0bc0309d48a272cac2a9545a83214c9_5889085335098200268.mp3
菲谢尔的爱好：询问菲谢尔,本皇女驰骋星间，行遍诸多世界，领略过一万种宇宙的命运，通读一切灵魂的默示录。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/d57f9537fa0bc8ccceefce06260ae61f_3743053108285351951.mp3
菲谢尔的爱好：询问奥兹,小姐喜欢看小说。唉…「奥兹」这个名字，也是她从喜欢的小说里挑的。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/9306e0eff2ba866937e85124b67f90b7_1993384801380219159.mp3
菲谢尔的烦恼···,嗯？这世间能困扰皇女的事情…硬要说的话，那就是，总有人无法接受我的真实身份。但无妨，毕竟高贵者注定孤独嘛。只要我不失却这颗崇高之心…,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/2d58b6d19c3e134cb60a25d2d086ef32_4624556977033508064.mp3
喜欢的食物···,菲谢尔：哼，食物只是肉骨凡胎所受的桎梏。但硬要说的话，能配得上断罪皇女的，那莫过于罪人之泪与谎言之舌… 奥兹：并不是小姐常做的「 长夜夏宫蜜吐司」吗？  菲谢尔：——只，只是为了补充这具躯壳所需的能量！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/43499c574762fe6a7ab381c122181781_6689394207892670727.mp3
讨厌的食物···,奥兹：小姐讨厌的，应该是那个吧… 菲谢尔：那个吗，被违抗自然的锁链束缚的肢体… 奥兹：再也不能如我这般飞翔… 菲谢尔：失去了那生来便仰慕皇族王者的卑下头颅，简直是「那个世界」的地狱略影。其名为… 奥兹：好像是叫什么酿鸡来着？,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/a11e81adb69cf3ee0da96bbf22e66bac_561793012693025461.mp3
生日…,菲谢尔：哼哼，既然今日是你的命定之日，那我不可能坐视不管。来，说吧！在这腐朽而幽邃的世界里，在你渺小而短暂的人生中，有什么想要实现的愿望，尽管说来，让本皇女听听！嗯…即使是… 奥兹：她说「生日快乐，如果你想要，她」… 菲谢尔：奥兹！多嘴！,https://uploadstatic.mihoyo.com/ys-obc/2021/08/12/145906584/865bf17c85107720e99f6188980df802_5117428343262001454.mp3
突破的感受·起,菲谢尔：至夜的魔箭…它在高声呼唤着我的祝圣之名，祈求着罪罚的苍紫雷光，射落命运之敌！ 奥兹：伟哉！考虑到晚饭，如果能射落鸽子就更好了。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/96bc4e01c11cb12c369c893bf5918257_2609573917523501211.mp3
突破的感受·承,菲谢尔：有了这个，就能更好地行使断罪皇女的威仪，击败名为「现实」的命运之敌了。 奥兹：嗯，就能更好地完成协会的工作了。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/342dabc72364e5515e6867dc26525249_1073376027937731078.mp3
突破的感受·转,狂喜吧！战栗吧！要问为何的话，须知，幽夜净土的断罪皇女，已经用这只左眼，看清了编织宇宙的命运之丝！,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/ba179d8a5a4c75f0f63edaf59ff22ab4_676429700482304541.mp3
突破的感受·合,来到这个世界而失去的力量，似乎已经恢复了大半。 哼哼哼，定罪之时即将…啊啊，不必担心。即使到了终末之刻，我在此世降下罪罚之雷时，也不会伤及你。因为，你可是我的祝圣之人啊。,https://uploadstatic.mihoyo.com/ys-obc/2021/02/27/31153611/1f8d76527226b30a6e42204ac9b05330_631726299994050166.mp3
元素战技·其一,以断罪之名！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/93c0584bfc30415cbfa8268a944f8653_3206673980222352176.mp3
元素战技·其二,现身吧，奥兹！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2733c3d824529e69a949b0a66d34bfd6_8716147182151194209.mp3
元素战技·其三,回应我吧！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/80e963501f5c41f8641aa8e48cf15c22_7334316164832651124.mp3
元素战技·其四,奥兹：又来了…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/1e1651b29ae365e42abfc137f4888278_7304729363382306438.mp3
元素爆发·其一,黑之翼，屏断昼夜——,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/99fca0ab7aefdd0cd39adeb2ec85984d_2965800916735347879.mp3
元素爆发·其二,至夜幻现！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a2420df35f2c195fca2144bbdf3556a9_8297757884986287101.mp3
元素爆发·其三,影之鸦，渴求幽夜——,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/480020128f215490cdcbc547272a6b25_461316219836356698.mp3
元素爆发·其四,奥兹：一如小姐所愿！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c9a36fc91a949ffe14c27968ce2d0fc3_7798584536820608050.mp3
元素爆发·其五,奥兹：至夜幻现！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/0f517d771164bbb1f46b4e35e5d8fe83_921130978936843956.mp3
生命值低·其一,只好稍微认真一点了，哼。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d5ea6649e95e5701d5116c9d4db4b8f4_267262780508281685.mp3
生命值低·其二,奥兹：小姐，如果你倒下了，我——,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/0184ec400d3edc72c9b4505de88ffa31_1795680315997299615.mp3
生命值低·其三,皇女的命运，不应在此完结…！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/647a6e1ebe1064a162e277bf462e6fbc_6627970156594976851.mp3
倒下·其一,这个世界，也容不得本皇女吗…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6c29ea3e468934fdf78bb391405c7170_8152239599484759814.mp3
倒下·其二,我将再度降临…呜…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a2090a2b553d66f187c6cbdd83d9709c_5122349106870885890.mp3
倒下·其三,奥兹：小姐！…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/dcc4618ee9286d5b171f3ecab7093c36_6614468039478406750.mp3
重受击·其一,不敬之徒,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/57ae311bc8e3bd00dd72f17680fcd0ab_3449165529809367046.mp3
加入队伍·其一,以皇女之名！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/64ba716932c05d4c1553ba2c6840f1bb_4919680434331819823.mp3
加入队伍·其二,菲谢尔：赞颂我的降临吧。奥兹：伟哉！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/03c2e934676095978ef9904813d7c363_874975931095819328.mp3
加入队伍·其三,你的命运，已成为我掌间之丝！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/47001a62e81c4a1ef02f22cb3463580d_6079285424964250580.mp3
