topic,text,audio
关于「神之眼」…,对于无法看清眼前道路的人来说，「神之眼」或许是神的一盏明灯。但对于有信念的人来说，只是一个可有可无的奖章罢了。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/866245bf3e01fcdb57d064fdaeec2df2_5432310326384311287.mp3
有什么想要分享…,我偶尔会去「天使的馈赠」亲自调酒，因为酒馆是情报集中流通的地方。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/cd50a0e14a09a6bf5b97548e3ce3ec9c_3434689009737616236.mp3
感兴趣的见闻…,…是夜枭。在黑暗中守望、观察的猛禽，只在最合适的时机出手，没有任何破绽。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/462fbe62f6ec915ef6572a4846355463_6545892852326870011.mp3
关于凯亚…,凯亚吗…那个男人说的话，只能信一半。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/812465df7996aed9312f1fef528daa01_9169774803036210645.mp3
关于丽莎…,丽莎，能成为骑士团内最值得仰赖的人之一。如果她愿意的话。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/4547949820c2c777fcd7f83911501867_7524048495785078919.mp3
关于琴·敌人,无意义的琐事，是琴最大的敌人。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/db7d50a70dcd8cab1a1c98b9229d694e_7561457147556061336.mp3
关于琴·职责,琴那无人能及的责任心，终究让她没能看清自己真正的职责啊。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/a477dd9bb5103ad9c04f19ad2c911811_1488568970811195443.mp3
关于莫娜…,蒙德的土地浸润着风神的恩泽，就不需要赞助占星术士来预测收成了吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/4b6b9826210fd768a1ee2ed13441b590_1662695443911020598.mp3
关于迪奥娜…,迪奥娜对我的态度很是生硬，我也一直没找到合适的机会交流。如果是涉及到家族恩怨的话…嗯？不是？只是单纯地讨厌酒？没想到在这蒙德，也会有讨厌酒的酒保啊。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/3fee7f6d51eef7c1bde50375208d0884_1243072362798185891.mp3
关于法尔伽…,大团长法尔伽，我能理解他的立场，却无法认同他的做派。呵…是我多言了。我早已不是西风骑士，忘了我说的话吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/76144dfa9e0b7c4534790ede5d5475d3_4901932097601641544.mp3
关于优菈...,我听说过她，她有自己的理念。努力挣脱家族束缚的气势也值得称道。但她...却加入了西风骑士团。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/06/76953456/6929379616843a6da72aa05334006ff9_8907159886989543131.mp3
想要了解迪卢克·其一,有何贵干？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/3354b28cac06950fd46b18388fe64571_3197224659626872343.mp3
想要了解迪卢克·其二,嗯，你问骑士团？哼…没什么可多谈的，道路不同罢了。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/8cfdf169c01814f88496b5cd06cee7b6_321133870095774299.mp3
想要了解迪卢克·其三,很久不和管家之外的人对弈了。难得有这份闲暇，跟我下局棋吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/404a52acd4dd68b6490b6c2fd23107b2_4160387594467167123.mp3
想要了解迪卢克·其四,将军。哼，但能把我逼到这个地步，还真是不简单啊。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/367f00d6272c4e05a28c6a32f403d69f_5323605540140770761.mp3
想要了解迪卢克·其五,你还不赖。无论是对弈还是战斗，都不乏让人眼前一亮的表现。不…这样的合作，对我来说也算新奇…那么，今后也同行吧，「吾友」。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/a29bf27550cd527196202b9c2649eb67_4983379505739094318.mp3
迪卢克的爱好…,庄园里那些艺术品？那不是我的。是先父有收集的爱好。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/98e5d37148665c71e78a1f439953fb10_7244265978168709130.mp3
迪卢克的烦恼…,真正应当消灭的敌人，孕育罪恶的「黑暗」本身，需要用刀剑以外的方法去斩断…,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/88611df9e98c8ca34e74a546782a2689_7244265978168709130.mp3
喜欢的食物…,你问我杯子里的是什么酒？葡萄汁而已，我一般喝这个。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/937a5b56b80769a313d6801cf2509d0a_975994455890491856.mp3
讨厌的食物…,我不喜欢酒。没什么…我不喜欢酒的口感。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/4000bc708f549488f72940c314fcdc06_828654704062531410.mp3
生日…,生日快乐，这是属于你的重要日子。说吧，你的心愿。如果在我能力范围之内，我会考虑的。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/b2098bb70ae40ff373dd69b98848b645_5078063358160178310.mp3
突破的感受·起,为了达成目标，力量是必须的。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/65ab86c2e4077a97eebeaa0e2b957046_3489059255090131720.mp3
突破的感受·承,前方会有什么？我很少会思考这种问题。 我必须前进，不论有谁阻挡在我面前。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/dc54d2ccfa8f13d1ba500889ba652fa6_5238946068262881466.mp3
突破的感受·转,力量增强了…虽然还不够，但终归是在向前方探索。 在「黎明」到来之前，必须有人稍微照亮「黑暗」…,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/97f6be99918d7ba79354a36327e0727f_4605217309108003791.mp3
突破的感受·合,我原以为——要扫荡罪恶的话，我必须独自行走在长夜之中。 但你的坚持让我意识到，我又一次错了。「同伴」，我向你致以感谢。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/07/76953456/e5e2a4bedac5c34e29d98db7525b803f_1319417843983421729.mp3
元素战技·其一,呵。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c112205387f1572bfed8c6b050417a9b_2555735418615760717.mp3
元素战技·其二,哈,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c5547c4c7af29a4191e52b0c8116d835_8826578538222277919.mp3
元素战技·其三,哈！——,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d06e533b518494f7b896dcadc47d4274_2273239569266727125.mp3
元素爆发·其一,在此——宣判！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/51006bccd847e1fdcbc224f0441ee2d2_1246036371636831452.mp3
元素爆发·其二,火焰——烧尽,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/84cbe1d3cb725b76dea134965a1f50ae_2290547867953063020.mp3
元素爆发·其三,审判——喝啊！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/cae35f17272a1ebc879125eb489d02fa_892509275096847761.mp3
生命值低·其一,这点程度…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/611c4e97ec916604ad00cde64ea80692_2034844852260551467.mp3
生命值低·其二,可恶…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/ee33dfb8a2f5f67069d27dada54c0e8d_4838353789301334392.mp3
生命值低·其三,你会付出代价。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/61565a323f0402523d0ba6d99f49e9e2_8156404126016907638.mp3
倒下·其一,计划…出错了吗…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/be5cd48abbd569d139557bedd1e4aacd_216065197473886870.mp3
倒下·其二,败者…没有借口…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/448a3c7531d4d50205c2a9d012c7a33f_5802691536776446492.mp3
倒下·其三	,要熄灭了吗…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/7bd98e4ec64dafe70087ce4a75c4932f_1641837602902815494.mp3
重受击·其一,可恶。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/b011e60cdd018585f1797376bbbdcc95_3701663455406344891.mp3
加入队伍·其一,走吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/ac01229c93b942dd7c82b3e538eac466_8726658730480530452.mp3
加入队伍·其二,任务的目标是…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/2cce0e07ae0560312d93a236d1e0e0f1_8625961644081509530.mp3
加入队伍·其三,利落地解决吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/38c1753a3e55d7f8bbedb538e8fbdd4b_1796490567976314816.mp3
