topic,text,audio
晚上好…,嘘！是谁在讲话…？是鬼啊！哈哈哈…被吓到了吗？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/2eb8f3a86d73318e4e69187e59e2d3a2_2043036474896797771.mp3
晚安…,累了就快睡吧，别逞强，我？哼，我睁着眼也能睡觉，嘿嘿。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/fff7bf9a05e7997aadc5d00bac16f79b_934782646991454993.mp3
关于荒泷一斗自己·不务正业,他们说我不务正业？哈哈哈哈！胡扯！本大爷是混混啊，混混的正业就是不务正业，有什么问题吗？咳，不好意思激动了些…哎呀，放心放心，我不偷不抢，快活不下去了，就去做点临时工赚摩拉，搬货送信都是小儿科，开业现场帮忙充场子也是常干的事，只要摩拉日结就行了，嘿嘿！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/8744511517d4184216800062cac9d6c1_563332382934542499.mp3
关于荒泷一斗自己·鬼族,鬼族经历了很多事情，才迎来了现在这个好时代，可以与人类共同生活。只可惜啊，时至今日还有许多人对鬼族心存芥蒂。嗯？怎么办？当然要改变啦。哼，但我不会刻意去讨好他们，我要用自己的方式，赢得人类的尊重。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/954e0ea199d503195290b76030d14797_6408786881933566984.mp3
关于我们·合拍,喂，我看你总是东奔西跑地替人办事，图的不止是摩拉吧？你一定也是个豪爽仗义的人！哈正好，本大爷最喜欢跟仗义的人打交道，我们绝对能成为超级合拍的搭档！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/df39525bbcad9620c5805d73b8eefbc1_1718072250284123217.mp3
关于我们·响应,说实话，我很欣赏你，一直很欣赏你。当然希望你能留在荒泷派啦，欸，连给你的称号我都想好了，在你名字里添上「天下第二」，我俩就是「数一数二」组合！哈哈哈。哎呀…玩笑归玩笑，我知道你还有更重要的使命…去吧，去做你想做的事情。总之你记住，荒泷派会无条件响应你。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/31d5267fe3206c02398aa5ab9f545974_7632225703140525187.mp3
关于「神之眼」…,别问，说起这个我就火大。那群幕府军夺走人们珍视的东西，罪大恶极，竟然还敢乱摆神之眼！欸，照理说，越强的人，神之眼就应该嵌在越上面才对吧，到底是哪个不识抬举的将本大爷的神之眼嵌在最下面啊！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/c8ae6976f92e1deade21118214b26313_7088984972323999654.mp3
有什么想要分享·希娜小姐,你要是有什么烦恼，可以试着给《闲事月刊》的问答栏目投稿，希娜小姐一定会给你一个温暖人心的答案。啊…托她的福，我的灵魂已经不再迷茫了…对了，我还报名了希娜小姐的线下见面会，唉这日子怎么就过得那么慢呢。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/5c09825ea5d0ae442ef0a6fb61076077_7226153028049749990.mp3
有什么想要分享·双角,我头上的角，看久了会单调吗？要不用涂料把它弄成彩虹色吧，再抓点萤火虫绑在上面，走在街上炫彩夺目，想想就觉得很帅！本大爷果然是天才，我这就让兄弟们行动起来！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/c594df759dcdc1e8f54e8c0d618e22e8_4471167466630274055.mp3
感兴趣的见闻…,抓鬼兜虫的唯一秘诀就是——抓之前一定要擦亮双眼看清楚，尤其是在风乱吹雨乱下的雷雨天，一不小心就会把堇瓜和鬼兜虫弄混。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/420f2823625cc444d3536b23f6c8f9e1_3173792305863959071.mp3
关于托马…,听弟兄们说，他是第一百颗神之眼狩眼仪式的主角？嗯？为什么他会有专属的仪式啊？欸，难道说第一百颗神之眼是比前九十九颗厉害吗？嘶…不对，真是那样的话，那应该是本大爷来当这第一百颗才对！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/cfb03025543559dad93fbb7986b83356_6514106090396972005.mp3
关于神里绫人…,哈哈哈哈，我跟绫人兄可以说是相见恨晚啊！如果不是他提醒我「让温顺的虫子燃起斗志」是我一生都该坚守的觉悟，也许早在第七百八十次战败时，我就放弃斗虫了…哈哈，果然只有男人最懂男人，哎呀，我和他之间无需多言，在打牌和斗虫时，默契就已经悉数体现了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/598784dc48680630a00c8aa0e9c07d08_3984098428249185197.mp3
关于宵宫…,那家伙，仗着自己会做烟花和小玩具，哄起小孩来一套一套的…不行，不能让她抢尽风头，「孩子王」本大爷是当定了！你也要站我这边…什么？你不是孩子？呵，在我眼里，比我矮的，全是孩子！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/b90f827946ab8bcdf92509b48e17a191_1856787804943540314.mp3
关于枫原万叶…,听说你从天守阁逃出来后，是他挡下了「无想的一刀」？帅啊！到底怎么做到的。你想，他是没落的贵族，我是没落的鬼族…某种意义上，我和他旗鼓相当啊。哈哈哈哈，那么，下一刀，本大爷替你挡了！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d38e6aded6cf17e56615549ae7f64cf0_2733351494841810320.mp3
关于雷电将军…,搞眼狩令的时候，需要出动她得意的天狗才能制服我，说明本大爷一定让她很头痛吧？不过，既然她决定废除眼狩令，也不算无可救药。哼，她最好记住这次的教训，别再有下次，不然，我一定会让她更头痛，哼。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/358a5dc684e603c61ed256319374d9b7_7877262749337812959.mp3
关于狐耳女人…,那场狐狸拉面比赛，是我赢了，就算面里有油豆腐，她也别想赢我！那之后…那之后我躺了一个多月，但我至少守住了胜者的荣耀！而她，就要承受付清三十二碗面钱的耻辱。哈哈哈哈…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/87b0d0c703dea213ca98dbfe3c96d044_3194902350505032616.mp3
关于九条裟罗…,眼狩令那会我确实败给她了，呵，这也没什么好羞耻的，输了就堂堂正正投降，错了就老老实实挨打，这才是真男人！反倒是她，堂堂天狗，不敢应我的复仇之约。哼，不过是在十字路口相扑而已，这就怕了？她要是再不来应战我就不叫她九条天狗了，我要叫她——九条乌龟！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/cae9cdf4aaa996a0855786eb79229ecb_5070758552807383200.mp3
关于五郎…,哦，反抗军的小狗大将嘛，身材小小但气魄非凡，不错不错！而且，他身上散发着一种让人内心温暖的熟悉感…奇怪，明明没见过他几面…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/0fd294e1f04da99dd8a997d2439312dd_8758267077756139018.mp3
关于久岐忍…,荒泷派的弟兄们一般都会顺着我意，唯独这个忍啊，老是跟我唱反调！本大爷辛辛苦苦赢来的战利品，竟然被她一件件还了回去。哎呀，算了，看在她每次都会把我从牢房里捞出来，还替我们收拾了不少烂摊子，就不计较了。毕竟惹怒了她，我也没有好日子过…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/14b14ecae7562e25b67055ab66f431b6_8246624635963441066.mp3
关于早柚…,不过是趁她不注意的时候，摸了摸她的头而已，现在一见面就要跳起来打我。哈哈哈没办法，这么可爱的小狸猫，谁见了都会忍不住想去摸摸头吧？噢对了…喊她狸猫也会被揍。为什么啊，那不就是狸猫吗…？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/672b4745b7fd52e34961912dcc08e90b_1939873354314122552.mp3
想要了解荒泷一斗·其一,你一定很想问，为什么我只会斗虫和打牌，却能稳坐荒泷派老大的宝座？哼，的确，只会这些小儿科难以服众。干脆就一口气告诉你吧！我还会倒立吃拉面、睁着眼睡觉、用鼻孔吹口琴、用发梢拍苍蝇这类绝活。怎么样，消除你心中的疑惑了吧？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/6555ff688567a64261065f8fd3c6f031_1586656521774009692.mp3
想要了解荒泷一斗·其二,稻妻人每逢过节、搬家、生病，都爱撒豆子，一边撒还一边念念叨叨，「福豆撒落，鬼怪败挫」、「福来福来，鬼去鬼去」…我都听出耳茧了。关键是豆子还经常撒出路面来，害我过敏…可恶啊！我一定要为鬼族正名，鬼啥也没干！别有事没事就想着驱鬼驱魔的。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/5d4564833ccf6937db8ecf62a06f405f_4801406747085365260.mp3
想要了解荒泷一斗·其三,为了消除人类对鬼族的偏见，有次我让弟兄们把我温柔和蔼的形象用留影机拍成画片，贴在稻妻城的留言板上。欸，结果有些人竟敢在画片上乱涂乱画！更可恨的是，天领奉行的蠢货足轻说我引起社会治安恐慌，社奉行又说什么败坏风气，连勘定奉行的走狗都要来要什么广告营业税…嘶…真是不识好歹！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/2b682f02ad7a519e2085ef7ac3e87a7c_8942877922234698974.mp3
想要了解荒泷一斗·其四,包容和理解这些有过不幸经历的人，这才是我荒泷派的「骄傲」。…你别听外面的人说什么怪不怪人的，在我眼里，他们每一位都是我重要的家人。呵，这群小子也抱着和我一样的想法，不管怎样都会和荒泷派同甘共苦。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d43466603e566dc8a680dc378fba76c5_861509121499255508.mp3
想要了解荒泷一斗·其五,我很敬佩青鬼「牺牲自己换取赤鬼延续」的行为，但绝不认同他们的理念。「更好地活下去」绝不该靠牺牲同类换取，应该是「一起更好地活着」才对。自顾自地牺牲…独自耍帅的行为算什么嘛…唉…过去已经没办法改变了。但今后，在我荒泷一斗的眼皮子底下，没有人可以随便牺牲自己。本大爷，要挡在你们前面！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/7829542ffa91c4d96fbfdbf263005a35_3515494120838594526.mp3
荒泷一斗的爱好…,斗虫、打牌、陀螺、剑玉、捉迷藏…总之你想得到的想不到的，我全都会！怎么样？要比什么？做好全盘皆输的准备吧！哈哈哈哈！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/35bcd1ceef936fce2157a53de223f607_8988221935060327565.mp3
荒泷一斗的烦恼…,「鬼婆婆」不是鬼，她可是世界上对我最好的人类，只是因为收养了我才会被叫鬼婆婆的。我怎么样都无所谓，反正我也不在乎别人的看法…唉，但我不想她因为我而被别人指指点点…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/3b9a1a10e7d55b923a60ca8c32657088_797906696901858587.mp3
喜欢的食物…,棒棒糖全身都是宝，不但糖好吃，棍子叼在嘴里还很帅，为我增添了一丝不羁的气质，来，你也试试吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/093d79b87ebeea211659caaf171e87e6_1223434144195514105.mp3
讨厌的食物…,我是鬼我是鬼啊！最讨厌的当然是豆子啊！黄豆、绿豆通通不行，别说吃了，光是碰到身上都会过敏。唉，所以说，撒豆子这种陋习还是赶紧灭绝吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/3df43b1da1d7beaae30cd862e6d2b919_6476331313224433167.mp3
生日…,今天是个重要的日子，我特意把弟兄们支开了，不然他们肯定要说我偏心。来，看看，我给你准备的生日礼物可是最高规格的！抓了三天三夜才抓到的特级鬼兜虫一只、大战了三百回合赢来的绝版卡牌一张，哦还有本大爷亲自演唱的生日歌一首——咳咳…祝你生日快乐…祝你生日快乐…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/e5260d1c813525fb528cb7803f0364d5_4862388422732764122.mp3
突破的感受·起,喔喔…就是这样就是这样！力气更大了！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/515e7eea794b52530770a053e0c4f2fb_1556945142229515970.mp3
突破的感受·承,好强的力量…胜率绝对会提升吧！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/df356eefa1cf377ec8c82c95fbebf9f6_8288895607751464903.mp3
突破的感受·转,这力气，一拳砸碎岩石，应该不在话下吧？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/1faba2ca01149a29b0e5635758c5d86a_6411211528763131451.mp3
突破的感受·合,这样一来，我就是名副其实的荒泷天下第一斗了啊！你的功劳，本大爷不会忘。以后，就由本大爷来保护你了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/f0067e016e1abb12019ecba1e067daa8_6198467460380033689.mp3
元素战技·其一,斗战岩牛！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/220f56dda9c433f5e80690ab7685366f_6413393171489038736.mp3
元素战技·其二,给我砸！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d1ce45f19aeced5c35a7732d0b8d4dce_6744104538793361271.mp3
元素战技·其三,就是你了！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/1cd47c678954e54675060a0f90856db8_3348646775109284782.mp3
元素爆发·其一,鬼王游巡，通通闪开！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d5cca1f9fcc04572ce410e8cf1b5e0fd_912929406771378549.mp3
元素爆发·其二,鬼蜮狂欢！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/f772f5a78c86b46b9c4c28903f781fac_7811896875687723369.mp3
元素爆发·其三,哈哈，到我表演了！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/4d371017118e6a19a23b18408c59587f_5435566428864037939.mp3
打开宝箱·其一,快看看有没有新鲜玩意儿？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/3ff1fc755792808d9f334ab35cfeb6b7_5664888432039473359.mp3
打开宝箱·其二,本大爷果然运气超凡！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d64224da67acebdfef498d21c8f732c0_3866869453762702528.mp3
打开宝箱·其三,这些够我躺三天不干活了吧？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/24351d1d5d5eae54cc911a062bf30aa9_7248885189065416113.mp3
冲刺开始·其一,追不上我！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/6fa615cb0b0d752a0fee3447bb3f40b6_833551526377027466.mp3
生命值低·其一,别太小看鬼族了！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/697e01c4f30e233770830408ace3f6db_7334807695252820706.mp3
生命值低·其二,你以为我这就会认输吗？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/4958af517e5b022fd66718a42ba50b82_5172963590524469346.mp3
生命值低·其三,区区小伤，不用管不用管！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/3e913364c95035aa6acd97b87c1f422e_3746941212548751882.mp3
倒下·其一,复仇之战，未完待续…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/3dbe518115a7061002e06418c9efb649_2304628490069195656.mp3
倒下·其二,倒下的姿势…得帅才行。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/5a0e82980a208834f194f5f8ceedbbcc_8451845370822872627.mp3
倒下·其三,辜负弟兄们的期待了…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/5f71a30c82177c89c7ac18e87fabc907_6869238805114578008.mp3
普通受击·其一,胆子不小！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/2855ba4843eb68b88aa5a66371825bdf_6129423669460212418.mp3
普通受击·其二,用点力！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/cd772cc7fd3924d24d469cb43ee58bc3_2793388188157762130.mp3
重受击·其一,太用力了吧！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/2563cb103e1e236d71c1bd9d250a4d05_6471118524256894650.mp3
重受击·其二,偷袭可耻！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/46f9d7cdeb9741c5e37aadf597efba99_3725705113439732219.mp3
加入队伍·其一,都给本大爷让道！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/d07c409eb6cd039d602d67198c55cade_901164287618187002.mp3
加入队伍·其二,救世主来喽！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/a63b6c3eba4004c8b7ad62680b57c7af_4862550760373528833.mp3
加入队伍·其三,多大点事，看我来摆平！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/16/291696164/7780ee2dbef1ede1b667cc1d297f25da_4288499078353510697.mp3
