topic,text,audio
关于我们·复仇,"你还会和我结下更多仇的，不如就等到哪天一并清算吧，这样能省掉不少麻烦。也许是十年后，二十年后…放心，我不会忘的。在那之前，你可要生龙活虎，平安无事啊。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/9daa69ca20ff90a7672b9c2d93d9eaba_6528771192785093873.mp3
关于「神之眼」…,"「罪人的后裔」，这个名号不太中听，我只有不断用我的方式复仇，才能彻底摆脱它。想要复仇就需要力量，得到「神之眼」，也是情理之中的事吧。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/f081c7d6821264ae0d872fd874eacc37_406280712810664851.mp3
有什么想要分享·骨哨,"我的骨哨能吹出各种音色，迷惑敌人，相当实用。我经常用它吹奏海浪的声音，「浪花骑士」的称号就是这样来的。但没人在乎，这骨哨的技艺起源于璃月。毕竟他们也不会去深究…一个被蒙德排斥的罪人，找了个被人遗忘的璃月人当老师嘛。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/d6f1228cbaa205b96a42b7a658c06902_2341742962172191607.mp3
有什么想要分享·品酒,按理说，陈酿蒲公英酒要搭配银杯，醒酒十二分钟后加入冰块，酒面没过冰块六成为宜。但这样实在太麻烦了，我可不乐意。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/0ac23f2b5ab5305a7e03feaf61f1deb0_6813192730816155453.mp3
感兴趣的见闻...,"冰雾花呀，怎么就这么罕见呢？它制作的粉末有奇效，能让骨哨的音色变得更通透。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/20f6d45c9f449e8eba15227d42d2481e_5221850790831920600.mp3
关于安柏…,安柏总是自作主张，我刚加入骑士团那天，她替我打扫宿舍，带我四处参观，之后也主动帮我搞定各种麻烦事。在别人看来，我就像是个被妹妹照顾的姐姐，这怎么像话！这些仇，我都记下了！,https://uploadstatic.mihoyo.com/ys-obc/2021/06/11/76953456/f5a7431b090dfbc61af9b683d37a05d0_1536573781400815162.mp3
关于琴…,代理团长啊，她和我的家族是宿敌。但她公私分明，认可我的实力，邀请我加入骑士团，给了我不少机会。所以我考虑在复仇时，赏她一个不算难看的败北。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/720083955756cde522bba8368b49dac3_4474315818070632666.mp3
关于丽莎…,啊，麻烦的女人，她的脑袋里装着几千本书，也许是几万本。她能随口数落劳伦斯家的黑历史，每件事的日期都很准确。按理来说，她能帮我追查某个人的下落，可我又拉不下脸去找她。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/4b4344e6b9a3bb44a0ea2a1744ee7451_7111335196304318560.mp3
关于芭芭拉…,她到底有什么秘诀，这么讨人喜欢？要是能和她学两招…哦不，还是算了吧，「偶像」和「罪人的后裔」，怎么想都不合拍。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/80f9e4cb48279afd3d8f9b7ae94a5911_8756498056932582754.mp3
关于法尔伽…,"大团长啊，他的性格很直爽，不在乎琐事和传闻，算是个老好人吧。我和他切磋过一次，打成了平手，但他那轻松的表情，散漫的态度，绝对是在放水！是对我最大的轻视！这个仇，我绝不会忘。</p><p style=""white-space: pre-wrap;""><s>编者注：激昂金狮子（×</s>",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/62f4f927dc0cc3dc81159812d65d2153_1754755372919995360.mp3
关于温迪…,那个吟游诗人唱过几首歌，把劳伦斯家放进轻快的故事，用从没听过的口吻调侃，连我都憋不住笑…这个仇，我不会忘的。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/07f27f0e9fffd9b0e959054a6af6cac4_2812969349989986159.mp3
关于雷泽…,不用拘泥于礼仪，不必在乎他人的目光，也没有所谓的家族责任…他的生活方式，还蛮轻松的。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/f884b34392a145386e987c2613249220_6762148274053223392.mp3
关于砂糖…,"那个炼金术士？她给过我一种装置，说是能用来潜入深渊教团的营地，结果却发出巨响爆炸了，害我当场暴露，被十三个丘丘暴徒围攻。事后我本来想找她算账，可看她慌张又内疚的样子，还有墙上贴着的失败记录，我也不好说什么。反正我没受伤，只是灰头土脸，有点丢人。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/c7a19506694d11ae6ecf53e91973aaeb_1158180651029914326.mp3
关于迪卢克…,"我和骑士团的某些人不对付，他也看骑士团不顺眼，理论上我俩是一边的，但他总是对别人不理不睬的样子，感觉比代理团长还麻烦。唉，我可不想和他打交道。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/74d4c915fcd3dd4aa7eaaa365548ad34_8724094093938371679.mp3
关于迪奥娜…,"她呀，是个奇妙的调酒师呢，居然和我聊得来。她为了毁灭蒙德酒业在酒馆工作，而我为了向骑士团复仇加入了骑士团，天下还有这么巧的事。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/d83ce63de2fa1e92a22ce6e0e501f288_8756498056932582754.mp3
关于烟绯·相识…,"说来话长…有次我们追踪深渊教团的一批危险品，碰巧救下了她。当时，教团的危险品被伪装成普通货物，要从荆夫港转运到璃月港，她是跟随商船的顾问，发现货物有鬼，就擅自进行了调查，结果引火上身。要是我们再晚几分钟到，她就要倒大霉了。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/61e739cea7163cc9439a7c923fd13318_3551826878097446991.mp3
关于烟绯·看法…,之后我们一直保持着联络，我还蛮喜欢她那股机灵劲儿的。她牢记规矩，但懂得变通，如果骑士团里的某些人能学学她就好了。而且，凭她的本事，应该能帮我找到那个人。就当是她还上欠我的人情了。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/62c063e1ff586d52fc1f4b4bd02e8240_6106682243148878662.mp3
想要了解优菈·其一,罪人的经历，有什么好了解的？反正不管说什么做什么，都会被敌视，被当成潜在的危险分子吧。现在还算好了，没加入骑士团的时候，猎鹿人和蒙德百货都不愿意卖东西给我，吃饭都得去野外打猎生火自己做。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/fac843e4cc442403ae4a9e72cbab0a5c_3212896518089702432.mp3
想要了解优菈·其二,有人劝过我低声下气，谨言慎行，说这样也许能获得谅解，但他们会这么想，只是因为他们没当过真正的「罪人」。…「罪人」是不会轻易被原谅的，那还不如洒脱一点，上门复仇，堂堂正正地去较量。要是赢了我，我听凭处置，可要是输了，就得满足我的要求。比如…唉，至少也要好好地把东西卖给我吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/98f56c4ab7643a120b5366abae7e06f1_1065596963213774904.mp3
想要了解优菈·其三,"西风骑士团倒还挺像样的，至少他们更看重一个人的「才能」而非「身份」。当年我和他们的精锐切磋过几次，用实力折服了他们，所以收到了入团邀请。在骑士团内部工作，复仇更方便了，生活中的麻烦也减少了，何乐而不为呢？</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/600a87a388fa6aaef7e8c8ede16f5406_2238075828044009127.mp3
想要了解优菈·其四,劳伦斯家族是在堕落后才背负恶名的，在此之前，这个姓氏也曾满载荣耀，可惜所有人都像是忘掉了那段历史。大团长说我作为骑士，干得还算不错，不说找回劳伦斯最初的荣光，至少是对片面观点的迎头痛击。这个说法倒是挺合我意的。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/505a0f65de5e1d08ace3a6cffee629b0_9070514076657297652.mp3
想要了解优菈·其五,如果家族里的那些人一直执迷不悟，甚至继续荼毒蒙德，那他们和劳伦斯这个姓氏，就该被我亲手抹杀…这大概是我唯一想要履行的「家族责任」吧。在那之后，我就随意改个姓氏，由你来起都没问题！,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/2b7a687903bf8e0ddc48f3a16c4af160_2642079856244312490.mp3
优菈的爱好…,"凉爽的事，我都很中意。比如，痛饮冰镇后的酒和饮料，坐在峡谷山口享受狂风，或者跳进龙脊雪山山脚的湖里泡澡。哈，没准哪天你在湖边晃荡，会被我拖进冰水里哦。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/1bbe1f5cb278bb9f10670f2d720e41f3_1265686944587465820.mp3
优菈的烦恼…,有的时候酒馆生意太火爆，我被要求和人拼桌。听说我是劳伦斯家的人，摆谱的、挑衅的、明着暗着使绊子的，就从各种地方冒出来了，唉，还让不让人好好喝酒了？,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/8a3e01a077dde52ae236543c5b1325be_7201177369928833885.mp3
喜欢的食物…,"我喜欢亲手做点心，点心不一定都是甜品，比如冰镇后的番茄肉冻蛋卷，就很适合搭配冰树莓薄荷酒。重要的是，有些人吃到我做的点心，就会笑得很开心。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/dae07f8a35019fd2deeb48038f60b7a6_1547421502464074012.mp3
讨厌的食物…,浓郁的汤品，我实在不能接受。口感太厚重，饱腹感很强，影响运动和战斗，还不方便携带，简直是我的天敌。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/526cb1e21823d1659f20a512e903bcc5_8183418073800489860.mp3
生日…,今天是个值得纪念的日子，但你的成长不能只限于年龄。送你一个特制骨哨，跟我学学吹奏的方法吧。等到我向你报仇的那天，你可以试试，用这枚骨哨干扰我，拖延时间，挣扎得更有趣一些吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/7881559e731a3a77c194433fe8b19a10_3898418063409673491.mp3
突破的感受·起,"战技提升了不少，但还不值得沾沾自喜。骑士团里也有不少家伙格外勤奋，要想战胜他们完成复仇，必须远远将他们甩在身后。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/c571f3a05ff9198ec5019290180f7b19_488000855929979956.mp3
突破的感受·承,不错，以我现在的实力，哪怕和代理团长一较高下，也十拿九稳了！,https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/5cc56321f5fc8e190ba1f3c440ac2fe1_9018591877628345057.mp3
突破的感受·转,"唉？奇怪…和你同行时，力量增长得格外迅猛呢。看来和你结仇是件走运的事，我得紧紧咬住你不放了。</p><p style=""white-space: pre-wrap; min-height: 1.5em;"">",https://uploadstatic.mihoyo.com/ys-obc/2021/06/08/76953456/644e6185c1531da929392a497d0a065f_499424696567062100.mp3
突破的感受·合,很好！这股坚冰的力量已被我牢牢掌控。别说代理团长，大团长都没法再阻挡我了！事不宜迟，我可以制定计划，发起总攻了。挫败西风骑士团之后，下个目标就是你，你也别想逃，乖乖待在我身边，见证这一切吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/06/09/76953456/8d8988d54482aceb3cab366f27b803b1_2482532240859660944.mp3
元素战技·其一,求饶吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c35b1ece587b6b25e271319561827e8a_4467254206577551254.mp3
元素战技·其二,结霜！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/9f21bbd257e4289c42959676b7e05ae7_7905711411269259200.mp3
元素战技·其三,粉化！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/8adf098ec73908d86f251a22a99fa19b_3057959251037983011.mp3
元素战技·其四,判决！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6c8f34aed023953fee02254f5715f3e5_7953673886533305905.mp3
元素战技·其五,破碎！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/5fc82b4a61165bda52b045aa808b97b7_6343569258749677438.mp3
元素战技·其六,以眼还眼！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/dfb99e1f7e153030c347d07de996e483_962256543145452322.mp3
元素爆发·其一,冰浪怒涛！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/1bb00d3e9a429c3fef8a57ea2cdcbe73_3111796755994953081.mp3
元素爆发·其二,以霜还怨！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/46295bf6510bc6b91ad8fe271eb56c9a_2400786630690059540.mp3
元素爆发·其三,坚冰，断绝深仇！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e58b2252008def517384dd5f7c3587be_8414273428565954766.mp3
冲刺开始·其一,加快脚步。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/de61c56455746ad9ba224f3ed8eb8ce6_8399840814096727908.mp3
打开风之翼·其一,空中行动，视野更棒。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a02f8ea4946cec476af6256d45562845_5402399375322537965.mp3
生命值低·其一,开战不利…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/5d421109f0727d1135f15c8576f8835a_8980837396978305743.mp3
生命值低·其二,要正式接敌了…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/319f7bc1510adbca882bb3864fbbab9d_4345431519878115638.mp3
生命值低·其三,不赖嘛！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e38ac831c1ff4f1ff9aa91ab610207d4_5636989913681780111.mp3
倒下·其一,狼狈的收场…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e6ade5fb0b9d2dc2295bdaee96f0f233_343331821889526974.mp3
倒下·其二,我还能…撑住…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/095d26bf36d5c468f08e051c33c65d43_4043673586177232930.mp3
倒下·其三,罪人的结局吗…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/7ccf91f977f5ba4eef58501400bc0a8a_2063003182923196308.mp3
重受击·其一,还不错！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/29997ec2bcb7770719c1b7f57bfc4e40_4063440291044726520.mp3
重受击·其二,难得啊！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/760bfd35efd63663af98e8dec6011c3b_978881614692465826.mp3
加入队伍·其一,游击骑士，率先行动。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/3665ec1b1485c8e30196877928bd66a8_7438888240807911081.mp3
加入队伍·其二,由我打前锋。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/198896aeaaa4b16bc5b833ae7a97ad40_7392155834228815127.mp3
加入队伍·其三,行动计划敲定了吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6e5cf2158be72c1f095310a7db5d7667_5598956430774070920.mp3
