topic,text,audio
中午好…,可以跟你一起吃午饭吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/b74ff0a39c059a12fb7421eca707818d_7747331833433569758.mp3
晚上好…,天黑了，要我点个火把吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/037dabbbadc09e92367b1fec63b3191b_7949292833245273692.mp3
晚安…,没错，休息也很重要！那就说好了哦，明天见！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/710b950397698dae878cdc6a332ae92a_9167024320577089822.mp3
关于安柏自己…,蒙德城的飞行冠军，就是我啦！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/5220c28c181847298c19d0e2c945cb93_4579024749721361780.mp3
关于我们·比赛,就算是你，比赛我也不会放水！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/4d5de92ffae1cc415b81ffd21578c0d4_7291289000652811779.mp3
关于我们·飞行,教你飞…与你一起飞行的时候，我自己好像也能飞得更快…欸，你在笑什么啊？来比赛吧！现在就比！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/9a1e1c322c56f1657bce14161f2adfe1_580536155332415598.mp3
关于「神之眼」…,「神之眼」，是神对我的认可吧。嗯，我要成为最优秀的侦察骑士才行！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/90c477043cf1412134d376b70713ec81_2602957539930029611.mp3
有什么想要分享…,走嘛~去大教堂的钟楼上看看，风景超棒的！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/094139bbfdf9e9602a07f5cf4b3d88b2_8524497372565071930.mp3
感兴趣的见闻…,看，那里有鸽子！嗯…想跟它们一起飞呢。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/19e6a19d9ff16a54957d785d3106e359_4228873348142552994.mp3
关于琴·帮忙,大团长出征之后，大大小小的事务都压在了琴的身上。如果我也能多帮到她一点就好了…,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/28f26148083b95f170bce6df0a31c932_9102140232016447776.mp3
关于琴·关怀,琴可能还在工作？…走，一起请她喝杯咖啡吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/f02277a885ea2ee29987721be8af70b1_660270600505406144.mp3
关于丽莎·听故事,等你有空，我们一起去找丽莎吧！她上次和我讲了一个龙脊雪山宝藏的故事，只讲到一半。唔，我还想知道后续！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/70d9ffe26d487b3c2bd2c5a036975327_4011679149199678167.mp3
关于丽莎·钦佩,丽莎好像除了睡觉的时间之外都在看书！真厉害啊，我就坐不住那么长时间。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/105b9eaac57a4049b1c45cc819c85a34_3171531775151600244.mp3
关于凯亚·忧虑,…有种不安的感觉！刚才是凯亚陪着你吧？他没给你添麻烦吧？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/0b5f1c66cfd1ae105bd4dbccfac2f8da_9058520936710551517.mp3
关于凯亚·祸首,花圃里的蒲公英看上去蔫蔫的，哼…一定又是凯亚捣的鬼！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/29d69218280db46757184fe8b6a271be_5403167514775589201.mp3
关于班尼特…,嗯？班尼特…好像在哪里听过…哦！你说的是冒险家协会那个热血的男孩子啊！嗯，我有时会在秘境附近见到他，好像对寻宝很有热情呢。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/36ee4797a839f2838228df9b9390ed7d_8212703270178829072.mp3
关于可莉…,可莉呀，偶尔会有点调皮，但骑士团的大家都很喜欢她！唔…为了不让她又被琴抓去关禁闭，还是看紧她一点吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/0542d9c22872fbfe8ab888d093751070_1194585663289351269.mp3
关于阿贝多…,阿贝多，大多数时候都呆在自己的工坊里，捣鼓一些很厉害的东西。但是，见到他的时候，会有种猜不透他在想些什么的感觉。嗯，猜不透呢…,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/b44498c375ba17774f64a97537887847_7727676893205625651.mp3
关于诺艾尔…,你问诺艾尔吗？她的韧性可是很强的。作为前辈，你也要多照顾她一点哦。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/8d6a4803f87085167fa6fa6f094b3e46_3173912258300429815.mp3
关于优菈…,优菈是我的好伙伴！只要习惯了优菈开的玩笑，你就会发现，其实她是很好相处的。只不过，优菈因为自己的姓氏，经常被很多人误解，怎样才能让大家理解她呢？…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/12/184753361/5fcb8d6d409bd322d9217025de2924fe_2618150393500423853.mp3
想要了解安柏·其一,狩猎我也很擅长哦！怎么样，想不想看看我的身手？还是…要来个狩猎比赛？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/c80d07a19835bde49e78482354f7f486_7726920046697106505.mp3
想要了解安柏·其二,和你分享我的飞行冠军经验吧！最重要的，就是要有勇气！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/4dd0a5d489765f390cc27af361abd417_77667214382979639.mp3
想要了解安柏·其三,其实我不擅长解谜，羽球节里看到猜谜的摊位都要绕着走…你呢？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/a9609a7d6a5333ace613b6d28dd627cf_5677799700224430270.mp3
想要了解安柏·其四,我因为爷爷才加入骑士团，又因为琴留在了团里。现在，是你陪我见到了蒙德以外的天空。我真的很开心。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/8ffd7bab4ce536ace6c26b0bb93d2225_3172588041498468623.mp3
想要了解安柏·其五,我还想去更远的世界。我想去看天空的尽头！你也会继续陪着我的，对吧、对吧？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/3b0ad6fe94090ab54c6266b1f0b9d682_2397271915729196376.mp3
安柏的爱好…,兔兔伯爵，今天也是干干净净的一天！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/64a29dde1de52c686cd61100f4c98cbe_1094876314917487364.mp3
安柏的烦恼…,唔…你知道，怎样才能做出好吃的月亮派吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/1793e8b81207a3f39206119022be8f8c_5714707304281748893.mp3
喜欢的食物…,琴泡的咖啡真的好香！有机会你要尝尝哦。,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/065b85b2e60b801b401696a343cab495_4764216527159388906.mp3
讨厌的食物…,只要不是冰钩钩果汁…唔…我都应付得来！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/9277c0a0423e70dd0aeb83be0479596c_3489535018406977629.mp3
生日...,嘿嘿嘿，生日快乐！来，这个给你，是我亲手缝的「兔兔伯爵·特别定制版」…放心放心，是特别定制版哦，不会爆炸的！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/fbfcfdac75c7c0a66e551a1f1b41ed82_3703947779574001924.mp3
突破的感受·起,哇！像乘着风一样轻快~,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/bbcd9f6b60b49c396ae61ce2f5924cf6_6669143075593948840.mp3
突破的感受·承,现在的速度，没有人能追得上了吧！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/37db66822cdc3cf01fee8df7ad9cd712_1136227074659293429.mp3
突破的感受·转,蒙德的天空好像变小了…还是因为我的视野变大了？,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/52fad3f59cd73b8d66b5c44019765833_3807880206643498026.mp3
突破的感受·合,我现在…比起最初跟你认识的时候，又进步了不少吧。嘿嘿，非常感谢！让我请你吃蜜酱胡萝卜煎肉吧，跟我来跟我来！,https://uploadstatic.mihoyo.com/ys-obc/2021/03/21/4359827/afa8fcad4604620c8704b883d8c0dbe1_7940238943413537644.mp3
元素战技·其一,靠你咯。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d9a00f63df10ad5a57c5753daee7506e_7402362941322903575.mp3
元素战技·其二,兔兔伯爵，出击！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6437a419d8c3c5d9dded4faa9468d57c_6100613746488449250.mp3
元素战技·其三,♪哼哼~哼哼哼~,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/cf574e86cda055f958e1c9c2c3d33edc_2437744240251956133.mp3
元素爆发·其一,百发百中！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/23e03997eab15af578a1b9075b13a6fa_4397162872171821725.mp3
元素爆发·其二,箭如…雨下！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/3292670c26fcc72d1d1082ee4305cf88_8638987298496750051.mp3
元素爆发·其三,你没有退路了！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/1bdd755978a3788d2cce674d38d750dd_2118012191990936438.mp3
冲刺开始·其一,来比赛吧！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a7c24cddf4db3d60e642d6cf970a2ef6_3782846959435372550.mp3
冲刺开始·其二,跟得上我吗？,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/d114239e1039d1797bca0d74b305525c_6665492877839693004.mp3
冲刺结束·其一,说了你们跑不过我。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/438a7f951a8cfc024cf1387aac351c15_2720509490479837764.mp3
冲刺结束·其二,就是这种感觉！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/5dadbf54bb9c3a5fb6cb604252112a7c_2707430547815254528.mp3
打开风之翼·其一,我可是蒙德城的飞行冠军！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/48a4fc87c7e6c3f97474c4d9b9f36c92_6779962560602563603.mp3
打开风之翼·其二,尽管交给我吧！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/4297d19ef10fb3e5903dfb3da720292e_7166111367737036803.mp3
打开宝箱·其一,打开宝箱的一瞬间，最兴奋了！,https://uploadstatic.mihoyo.com/ys-obc/2022/05/06/184753361/ee5adb6ad840ba87008e36c527286039_5270843552891966069.mp3
打开宝箱·其二,侦察骑士，发现目标！,https://uploadstatic.mihoyo.com/ys-obc/2022/05/06/184753361/fab3dbd2d2136116834a1b83c3d9b4cf_878090104643309503.mp3
打开宝箱·其三,哇，都是好东西！,https://uploadstatic.mihoyo.com/ys-obc/2022/05/06/184753361/f7ae350814e23c3628e097fee82fd623_6467865184297734931.mp3
生命值低·其一,…我可不会认输！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/548a8376bd58f4b11fb96648d5ea6273_4240842852240914153.mp3
生命值低·其二,好痛…这家伙…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/47283ffcf545ade778861d59aaa66529_291042520758860098.mp3
生命值低·其三,别小瞧我！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/646095400e878ad9d7119ded5a7a0768_4079615701168487557.mp3
倒下·其一,跑累了…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/5a71ddbf2ecc1af244868d5b607e5e3f_4891189356810605373.mp3
倒下·其二,训练…还不够…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c92e971dac4b11bbeff059f83bca2e76_813061843737189411.mp3
倒下·其三,这次，我输了啊…,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e0fcddff3079b799b97b569497c43ebe_361839629792508006.mp3
普通受击·其一,真难缠！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/a8445525614a17e6f4c02eab43698bb2_4686688209436582883.mp3
重受击·其一,好痛！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/c72308fa39e63271a7ebd241d096270a_1189001357477368906.mp3
重受击·其二,犯规啦！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/abc3f77a43e441fc64a21791abd06b12_4213504998567146559.mp3
加入队伍·其一,交给我吧！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/3106cee15d5b5288e9f926b3bfae4839_7616728933476072747.mp3
加入队伍·其二,准备就绪！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/e9ef0c5d43f3bd3a01bf0d5dfc731037_7948214564180082102.mp3
加入队伍·其三,侦察骑士登场！,https://uploadstatic.mihoyo.com/ys-obc/2021/07/24/31153611/6a5f04e6be9184f093ded242db575c35_4669796339418365123.mp3
