topic,text,audio
有什么想要分享·特产,知道稻妻最具代表性的特产是什么吗?不对，并非刀具。是「御建鸣神主尊大御所大人像」造型的漆器， 由老练的漆器师傅手工打造，城内几乎每家每户都供奉着一座。 我的屋里?有五座。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/afc0e2adb2c5356df3c33998588c421a_1315669989935738159.mp3
感兴趣的见闻...,当我心中有难解之事时，我会伫立在神樱树下闭目养神，再次睁开眼时，飘落的花瓣就会为我指引方向。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/91c491925e93b401461c959d40012379_5555445696636579150.mp3
关于托马...,「天领奉行」的宅邸很大，如果有像托马一样优秀的家政官就好了，一 定能将家中纷繁事务打理妥当。 要是什么时候，他不再想侍奉神里家了，我很希望他能过来帮忙。不过大概不会有这一天吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/503e0c7f2fad8e854f8ad99393fcdaf6_5992975345644544706.mp3
关于神里绫华...,平时在九条家，只有士兵们在道场训练的声响，而每次路过神里家，总会听见舞乐声、打闹声、和笑声。听闻神里家的大小姐棋技了得，我直等候时机， 想要登门拜访，却又担心...像我这般严肃的人，是否会与那般氛围格格不入呢。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/ef49e73463f971874dd6904e244fac19_1309224062214818209.mp3
关于宵宫...,只要她不在我的军营里乱放烟花，我是不会找她麻烦的。哼，我知道，抛开别的不谈，她做的烟花的确流光溢彩，值得称赞。只不过烟花易逝，刹那光辉结束后，夜空上留下的依旧是黑暗。所以我时常提醒自己，想要贯彻护佑稻妻的使命，就不能沉沦在这些虚幻的光景中。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/a51ed43ae5771a243f5d272f91d15b96_2200231137441057375.mp3
关于鹿野院平藏...,鹿野院...虽说这位是我的同僚，但我对他没什么好感。总感觉他有很多自己的盘算，没有把组织的事放在第一位。要不是看在他探案有功的份上，早该对他多加管束。<br>唉，真是头疼。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/abe9990b1ce6c718c88bb6d2c0056cfc_8795618291450291410.mp3
关于雷电将军·相信,你肯定从不少地方听说过吧?将军大人追求的是无念无执的永恒，舍弃尘世的执念，执着不变的永恒。将军大人的言行决断，我并非每一处都能参透。 但既然这是她的决定，我便相信她。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/398abdd5773172e00e464df6540eb740_7858412827075551003.mp3
关于雷电将军·追随,「眼狩令」废除...嗯，看来你才是对的。咳...但这并不说明将军大人是错的。只是追求「永恒」之路的方式将要改变罢了。不知那位千百年来守护着稻妻的将军大人，如今心中是否平静呢。我只知道，不管道路上有多少险阻，我都会一如既往追随她。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/713683e53892aa8afeb4a2dad7b0fc72_664578117230860679.mp3
关于八重神子...,八重宫司大人的所作所为，经常会让我产生误会...但她既然贵为鸣神大社的大巫女，不难得见将军大人对她的信任与默许，我自然也会敬重她。不过，如果哪天她做了忤逆将军意志的事情，那就恕我冒犯了。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/be3f04daf11abe3e7c480dde5f312d65_51536710868909901.mp3
关于珊瑚宫心海...,比起「巫女」，她作为「军师」的才能更高。用锦囊打仗，此前实属闻所末闻。我是否也该学习着用这种方法来指挥幕府军呢?嗯但这样恐怕会演变成双方把锦囊摆上台面，像卡牌一样逐张对战...想想还是不妥。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/11a763047796fcfe3c02d62be0a43c49_8202362789676493926.mp3
关于五郎...,他之于珊瑚宫心海，正如我之于将军大人。同为坚守忠义之人，我很欣赏他。只可惜立场不同，注定没办法同行。但有这样值得敬佩的对手，还不赖。而且，「五郎」...可是个好名字。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/a29e1a3180e8cd1b4639edbf70b2af48_2076143577353601556.mp3
关于荒泷一斗...,说起这位，难免有些头疼。收缴他的神之眼时闹了不少动静，是我见过最聒噪的人...不，最聒噪的鬼。能堂堂正正认输算是有点男子气概，只不过他的复仇之约实在是...到此为止，我不想说了。你如果实在想知道，还是自己去问他吧。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/89153ef1a9cf7cd74e2db3d965a3c5e0_5274845062730054970.mp3
想要了解裟罗·其一,了解我...请问是指什么?天领奉行的各项事务均为机密，将军大人的事情更是无可奉告，我不明白你有什么意图。嗯?了解我本身?倒也并非不可，只是...从未遇过这种情况。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/7d086babaf03f57b282c8fab9757bd93_2373984804302520276.mp3
想要了解裟罗·其二,我的生活还算简单，不用领队战斗时，我会准时在凌晨五点零五分起床，在庭院做五组深呼吸后走五圈，早饭习惯吃五口米饭...[五」是能为我带来幸运与胜利的数字，所以我会直坚持[五」，请问你有什么异议吗?,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/13abbf15b70ad617549e99af758e30fc_8099217241636487712.mp3
想要了解裟罗·其三,执行眼狩令的过程中，最令我感到棘手的，是那些顶着幕府军头衔动用私刑的官兵。将军大人的任务固然要坚定执行，但我决不允许他们滥伤无辜!我已经三申五令禁止这种行为，就结果而言...依然难以杜绝。你若有什么好方法，还望赐教。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/51ae850d0e0470c0f668bf3310f6e943_1787220821829878264.mp3
想要了解裟罗·其四,虽然名义上是九条家的养子，但孝行大人看我的眼神，与看镰治时的不同。即使木讷如我，也会偶感寂寞，尤其...在看到部下与亲人相见的温暖场面后。抱歉，家主于我有恩，原是不该说这种大不敬的话...,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/75785f4e4304c93c745d15191c1dfbc0_2312772800521797712.mp3
想要了解裟罗·其五,现在回想起来，你我也算「不打不相识」我们一度处于对立面，说势不两立也不为过，真没想到现在竟然能这样并肩而行，促膝长谈。这样想来，我还真是得到了命运的眷顾...不，没什么。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/915ec2d1fbbd71b8de9409b9b7ba586e_6426952173254756165.mp3
裟罗的爱好...,即使到了现在，素引练习和草靶练习依然是我每天必不可少的训练项目。从身法到瞄准再到听弦，绝不是枯燥的重复，而是对昨日的突破。与其说是爱好，不如说是一生的修行。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/4ca7f0c1c83fe9be8071acc6ddf2e77a_3880199634853471443.mp3
裟罗的烦恼...,天狗的翅膀是固有的客观存在，并排站的话肯定会占据一定的空间， 我不明白你说的「拉近距离」究竟要怎么实现。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/a1cc389be529134c701fd89984f16319_3406455398445561896.mp3
喜欢的食物...,长久以来，我已经习惯吃饭团之类方便携带、能够迅速饱腹的食物了，这也是战场上恢复体力的首选。不过，这只是个人习惯，我不会要求部下跟我一样。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/efef03f1733546d35e4defe291c08e22_8882811312495394407.mp3
讨厌的食物...,没有厌恶一说， 只是我平日会避免吃甜食。问我原因吗?甜食会使人身心放松，一旦吃了就容易...呃，总之，我不能懈怠，话题到此结束，不要再追问了!,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/1226d88d5ad330e97d91190fc356a4a1_48591524841032170.mp3
生日...,来得正好，那我就免去礼节，直接问了。有什么生日愿望吗?只要不与将军大人的大义相悖，我都会竭尽全力帮你完成。为表诚意，今天你可以许五个生日愿望。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/cc486f5504d78a47f45ca5a1e63c06f8_4701800864195966728.mp3
突破的感受·起,满意的弦音，看我一击即中。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/d7c5e191786862378394adf2140979d1_8300789895528496979.mp3
突破的感受·承,力量已经融入我体内，随时听命。,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/7ee6f89b4543e9a2f7f91d91d541aa40_5891532594618122237.mp3
突破的感受·转,我一个人，就是一支幕府军!,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/a7c386f34395c3f804228cb0fc736c25_7171210617574247343.mp3
突破的感受·合,磨炼自身，突破武艺，本是我的职责所在，但你却倾尽心力相助...我不会幸负这份力量，定将其用于大义!还有，天狗的情谊，与你同在!,https://uploadstatic.mihoyo.com/ys-obc/2021/09/07/7531033/2cf15cb86dbede95fac3ce86aea979ae_1739981334799262635.mp3
元素战技·其一,羽移！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/5038d3c5310883dde7816558e91e0472_1464663734712431375.mp3
元素战技·其二,散！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/51726667a14fdee71a498ddbabe29e8e_3185081420759279491.mp3
元素战技·其三,雷闪！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/6b6b88685890217884783b38e582e266_844689619615349723.mp3
元素爆发·其一,常道恢弘，鸣神永恒！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/5b18a45440889602ea455a83aac40776_305137239088556581.mp3
元素爆发·其二,落雷…不悔！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/7115c621edc8a4618ae10ab802867487_3783669293847835993.mp3
元素爆发·其三,雷光千道！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/763c387c6d3dc2d92e9f2ded6d5d93b7_958779242060775662.mp3
打开宝箱·其一,不错的宝物，能够提振士气！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/0834effd460a0579ee398908267fd87e_3043008147486256647.mp3
打开宝箱·其二,很好，没有放过任何角落。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/86e58620bd0e81cfe911e47f1cd737c8_3453925638728865741.mp3
打开宝箱·其三,补充完就上路吧！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/0ccffa972f5f2f88b60d8924c8b585d1_5466745018603824044.mp3
生命值低·其一,我会坚持到底…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/4fa79577a682e276cbd44824ac809e5c_287994069451347349.mp3
生命值低·其二,必须寻找突破点！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/dd74b2f27b1f2718034d5d53bdee9f9b_3513586398075657287.mp3
生命值低·其三,快到极限了…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/974fe9aee617e4e02359e7de4e078679_7679229297402034668.mp3
倒下·其一,生命终非永恒。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/11c4ddd2230d4c21fcfa48a054f5aff0_7473532995155406920.mp3
倒下·其二,我绝无怨言…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/be4e1bb625e9f2e8e46773d70833a922_6630531151812913856.mp3
倒下·其三,哼，是我败了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/2b5ef2018b0c59bfe4f691ae1894a91d_6674558972889753311.mp3
普通被击·其一,再来！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/d6c2907fc0a7d0562b05a896e6ed7538_8949804789501098696.mp3
普通被击·其二,不错的对手…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/355b8c703d5050ab6c371bf441f6ef23_4962667595160833953.mp3
重受击·其一,怎么会！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/1814af81ec8ddf2558d5559d1a5064f2_8655824604595897667.mp3
重受击·其二,战况不顺…,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/cf6fa907ff10ae9a8542133333adf5c1_404787667135829520.mp3
加入队伍·其一,我会带领你获得胜利。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/f18927aa9bb49c04fd6d7dcfcf91d25d_3194085254412605114.mp3
加入队伍·其二,哼，来吧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/c2fee29b9a2bfe8cff0bd4f3983dedd7_9164421584039548044.mp3
加入队伍·其三,与你并肩！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/10/145906584/b02e087516b1448f57deffc870bcf966_756553413952181751.mp3
