topic,text,audio
关于凝光…,天权星出手阔绰，没少资助我们戏社。领了她的情，自然也要回报给她最好的演出。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/a23e37b4410985fa556a8a24649259ec_1950869115433350318.mp3
关于行秋…,原来你也认识行秋。哈哈，他聪明得很，鬼主意那么多，怕是一不留神就会捉弄你，可得留个心眼啊。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/ffe9fee870836247bdcc6ad28a31f772_1344715361450566198.mp3
关于申鹤…,《神女劈观》的剧本我早就念得烂熟，但直到今天我才知道「神女」原来真有其人，世上缘分果然奇妙。惟愿她往后都有好友相伴，不再孤寂。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/ae3970b9e8041e650c040d8f00901e2f_7282940039261549997.mp3
关于刻晴…,我倒没见过玉衡星来听戏。印象里，路边偶遇这位时，她也总是一副行色匆匆的样子。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/8deeb3080363fe7fcea035407f3c2dab_5870634764779632209.mp3
关于枫原万叶…,爱听戏的外国人士也有不少，这位枫原万叶就是其中之一。不论台上演的是文场还是武场，他总是安安静静地听，是个规矩的好观众。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/bd72e13f8ad03a44ffd793472ef2a7fb_6081837725483615574.mp3
想要了解云堇·其一,我们戏社现在常唱的几出戏，有不少是我当家之后新写出来的。写也是我，唱也是我，一人多职，大概是因为这一点，我在璃月港有了些名气。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/758e8ad291250ae025050f0dc49cd8ce_5402898185860706678.mp3
想要了解云堇·其二,按照传统，伶人登台之前要勒头、画脸、穿行头，还有其他一些零碎的准备工作。虽然这样「全副武装」之后扮相会更好看，但也累人。所以我能清唱时就清唱，非得彩唱的话，我往往会挑轻便点的行头。</p><p style="white-space: pre-wrap;">幸好和我们戏社长期合作的和裕茶馆管得宽松，要不然我真是要累惨了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/e6f4c7444233b89bf511da1a77af58dc_5348894178851645508.mp3
想要了解云堇·其三,当初我刚登台唱戏，凭着观众抬爱，不免有些心高气傲。戏本不喜欢就不唱，戏台子小了也不唱，观众少了还是不唱。现在想来，那时候可真是…太傲慢了…以后万万不能这样。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/a63a480b84274a7207155c4e7b5c11a0_4977280297486224289.mp3
想要了解云堇·其四,回想起来，云翰社传到我手上也有段时间了。原本我只懂得写戏、唱戏，从来没把心思放在经营交际上。做了戏社的当家之后，才不得不在这些事上多长点心眼，因此体味到不少人情冷暖…</p><p style="white-space: pre-wrap;"> 这时候我才真知道，人生如戏，戏如人生啊。</span>,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/d79c8b193cecad9fe0a0df2d4274a0c8_6288386995954062574.mp3
想要了解云堇·其五,璃月多传说，大都是些魔神、仙人故事，所以璃月戏里最多的就是神仙戏。最近新演的《神女劈观》就属此类。虽然老戏迷们最爱听的就是这类故事，但如今是「人」的时代，我想多写些属于人类的故事，把天下人心唱给大家听。</p><p style="white-space: pre-wrap;">这些想法，过去我不曾向人提起。多谢你能耐心听我说这些。有一知音，我很幸运。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/f7d02877751ce526d37aeff191bbe938_4253319343787899942.mp3
云堇的爱好…,爱好？当然是戏了。我是打定主意要唱一辈子的。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/84c37e0a91582cec39e91926a3b130cc_6343104796333459143.mp3
云堇的烦恼…,烦恼…唉，为了保持体型，我平时一口都不能多吃。人生在世，连美食都不能奢求，真是遗憾哪。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/93c5f8b8b945f15521888dffdf176b6d_8802860641780926873.mp3
喜欢的食物…, 天枢肉、水煮黑背鲈、干锅腊肉…我都想吃。可惜平时基本吃不了，那个…我就随便问一问，你…会做这几道菜吗？</span>,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/414788dffd82afb643e721477b86b67a_7248018225440298969.mp3
讨厌的食物…,天天都是清炒虾仁，天天都是…再怎么做都还是那个味道，我是真的吃腻了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/e11b0f87fe20824e13da7dc4b160cf86_6148318547775628817.mp3
生日…,原来今天是你的生日吗？我没有置办宴席的本事，只能为你唱一曲了。不过，这一曲只为你一个人唱，要听什么？你来定。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/94d68abc2671a8b590387a466916686a_2209470765760651567.mp3
突破的感受·起,俗语说：「业精于勤而荒于嬉。」,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/f6c23d5bc6ceb498bae52d58ec1b212b_4165508827719267275.mp3
突破的感受·承,勤学苦练至今，总算是有了些成果。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/ce93b0ae955c52975924592c90f75c44_2767682226009193343.mp3
突破的感受·转,学枪一事，原先是为了台上舞枪好看，后来是为了掌握傍身武技。如今这两个目标都已达到。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/053e23402b1457c09f83dca4c49dd356_8327629524756874438.mp3
突破的感受·合,枪术千变万化，奥妙无比，让我庆幸的是，练枪时一直有你相伴。我已经领悟到其中旨要。往后切磋时，你可得小心了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/07/145906584/17eb6ed82c2341248fdd723985e16a3c_7514846121608128319.mp3
元素战技·其一,着！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/f2a5944d6fb72171a0a9e6b3b8168424_7665495475187025432.mp3
元素战技·其二,崩！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/e66d1b3511363783896fb9e5b647a357_4358737426832722436.mp3
元素战技·其三,旗来！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/44290a4c3967be1e624735cf2b6a8a2f_4951491856498658715.mp3
元素战技·其四,飞云旗！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/0416db846f8a59ca0c0d9ae097acca61_8997588466897427381.mp3
元素战技·其五,看枪！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/4ba87543a10d16a49ea28bd6213362d1_91915835448186951.mp3
元素爆发·其一,听我号令！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/24615e8081027c0bf7b1590ba22ae7e7_2246652017634173613.mp3
元素爆发·其二,戮力同心！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/4f54e71fc28b75f5c9944090f998c215_5519906610130688739.mp3
元素爆发·其三,一鼓作气！,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/aa947d7800b67ce184ce6c931f70e1cf_549073573904294877.mp3
打开宝箱·其一,我来瞧瞧。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/4d2417ed6991ed77d306a60fe89de9d0_3975953756619875241.mp3
打开宝箱·其二,是旅行中用得上的物资吗？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/d251f8a308a77b040cd89c66f94174f6_7976045147128925954.mp3
打开宝箱·其三,别客气，你收着就行。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/1907f096198a625e34e710997b529f20_5948575218254144539.mp3
生命值低·其一,别把裙子弄坏了...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/b1e382917ce26189193a5673f03939af_8268355953566307588.mp3
生命值低·其二,得重整旗鼓才行。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/70a2ff627f7f4eac7d1f900091798a18_3202078707512095527.mp3
生命值低·其三,哼，好戏在后面。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/fdc7524b2219f36f73022590483c6378_3493174496582214451.mp3
倒下·其一,曲终...人散...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/090633d3d04306819cc190628592e42d_6048204003379477263.mp3
倒下·其二,罢了...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/53d660b063ec4c80614ce226d35777c4_230673701201518168.mp3
倒下·其三,没办法...唱下去了...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/41fbd483add73de468cd7985f679a5a7_147612101507955040.mp3
普通受击·其一,要沉住气...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/cf5ff70439f3677a3d96379ea94a60cb_7117360600128518549.mp3
重受击·其一,有点狼狈...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/9446cdb411fb02d1bae07912093f29b1_3714880368412166243.mp3
重受击·其二,下手好重...,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/67da824c3d541dee44b48cc3b105a57d_4125780394684272264.mp3
加入队伍·其一,走——了——,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/4b4ca33fab7ab2a459afffb4e34d02d2_1540847632228709111.mp3
加入队伍·其二,今天该唱哪出呢？,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/8a4eed9e70177c8510cd3fc25a0c950b_2714218402324809059.mp3
加入队伍·其三,你叫我，我当然要来了。,https://uploadstatic.mihoyo.com/ys-obc/2022/01/23/291696164/68fb1bd7a208ff03bd34e9e5a5ad1d50_9100131033323177783.mp3
